,Temperature_Avg_C,Temperature_Max_C,Temperature_Min_C,Precipitation_mm,Region,Latitude,Longitude,City
1990-10-03,27.78,35.05,21.7,1.55,North_East,11.746,13.191,Maiduguri
1990-10-04,26.7,31.07,23.2,3.74,North_East,11.746,13.191,Maiduguri
1990-10-05,27.89,34.7,21.38,1.09,North_East,11.746,13.191,Maiduguri
1990-10-06,27.45,33.12,22.71,2.39,North_East,11.746,13.191,Maiduguri
1990-10-07,27.3,32.7,23.45,0.04,North_East,11.746,13.191,Maiduguri
1990-10-08,26.92,33.1,22.3,2.06,North_East,11.746,13.191,Maiduguri
1990-10-09,28.03,35.67,22.04,0.38,North_East,11.746,13.191,Maiduguri
1990-10-10,28.11,34.43,22.78,0.5,North_East,11.746,13.191,Maiduguri
1990-10-11,29.21,37.48,21.79,0.0,North_East,11.746,13.191,Maiduguri
1990-10-12,29.04,36.95,23.77,2.66,North_East,11.746,13.191,Maiduguri
1990-10-13,27.62,33.75,23.3,4.35,North_East,11.746,13.191,Maiduguri
1990-10-14,28.33,35.49,21.14,0.09,North_East,11.746,13.191,Maiduguri
1990-10-15,27.05,34.37,21.9,0.01,North_East,11.746,13.191,Maiduguri
1990-10-16,25.6,32.05,21.73,0.01,North_East,11.746,13.191,Maiduguri
1990-10-17,27.45,35.57,20.65,0.02,North_East,11.746,13.191,Maiduguri
1990-10-18,27.7,35.6,19.68,0.0,North_East,11.746,13.191,Maiduguri
1990-10-19,26.48,35.35,18.98,0.0,North_East,11.746,13.191,Maiduguri
1990-10-20,28.0,36.44,20.68,0.0,North_East,11.746,13.191,Maiduguri
1990-10-21,28.38,36.97,20.2,0.32,North_East,11.746,13.191,Maiduguri
1990-10-22,27.93,36.63,19.42,1.93,North_East,11.746,13.191,Maiduguri
1990-10-23,29.03,36.81,22.28,0.0,North_East,11.746,13.191,Maiduguri
1990-10-24,27.94,35.46,21.3,0.0,North_East,11.746,13.191,Maiduguri
1990-10-25,27.59,36.55,19.35,0.0,North_East,11.746,13.191,Maiduguri
1990-10-26,28.15,36.7,19.72,0.0,North_East,11.746,13.191,Maiduguri
1990-10-27,28.64,37.05,21.4,0.0,North_East,11.746,13.191,Maiduguri
1990-10-28,27.73,36.93,20.99,0.0,North_East,11.746,13.191,Maiduguri
1990-10-29,27.98,36.75,19.6,0.0,North_East,11.746,13.191,Maiduguri
1990-10-30,28.54,36.94,19.47,0.22,North_East,11.746,13.191,Maiduguri
1990-10-31,28.33,36.61,20.42,0.24,North_East,11.746,13.191,Maiduguri
1990-11-01,28.32,35.48,21.96,0.28,North_East,11.746,13.191,Maiduguri
1990-11-02,28.55,37.6,21.85,0.02,North_East,11.746,13.191,Maiduguri
1990-11-03,27.56,37.5,19.51,0.0,North_East,11.746,13.191,Maiduguri
1990-11-04,28.41,38.32,20.49,0.0,North_East,11.746,13.191,Maiduguri
1990-11-05,27.96,37.34,19.57,0.0,North_East,11.746,13.191,Maiduguri
1990-11-06,27.95,37.17,19.92,0.0,North_East,11.746,13.191,Maiduguri
1990-11-07,27.43,36.9,20.77,0.0,North_East,11.746,13.191,Maiduguri
1990-11-08,26.51,36.9,17.93,0.06,North_East,11.746,13.191,Maiduguri
